Year,Month,Chamber,CO2,Nitrogen,Treatment,Depth,SampleID,SO4,Cl,Salinity
2019,July,5,1,1,4,80,L5-80,13.12611978,163.0775458,10.44647189
2019,July,6,0,0,1,20,L6-20,0.227208359,66.75457546,4.276200608
2019,July,6,0,0,1,40,L6-40,2.516568933,120.5349337,7.721270864
2019,July,6,0,0,1,80,L6-80,11.91032127,155.1239492,9.936979208
2019,July,7,0,0,1,20,L7-20,2.787074236,72.9672158,4.674170855
2019,July,7,0,0,1,40,L7-40,4.126528384,101.9846544,6.532974292
2019,July,7,0,0,1,80,L7-80,16.36409545,182.9116135,11.71700558
2019,July,8,1,0,3,20,L8-20,0.242991266,55.7229055,3.569532239
2019,July,8,1,0,3,40,L8-40,1.41974111,88.53734556,5.671564562
2019,July,8,1,0,3,80,L8-80,14.07559576,163.4437772,10.46993199
2019,July,9,1,0,3,20,L9-20,0.140723643,62.46953738,4.001708996
2019,July,9,1,0,3,40,L9-40,3.462036806,125.6556869,8.049296839
2019,July,9,1,0,3,80,L9-80,15.05583593,169.0930663,10.831815
2019,July,10,0,1,2,20,L10-20,0.354245165,68.12191819,4.363790054
2019,July,10,0,1,2,40,L10-40,NA,0.014118477,0.000930404
2019,July,10,0,1,2,80,L10-80,14.78458203,167.9619154,10.75935557
2019,July,11,0,1,2,20,L11-20,5.335249532,64.66288011,4.142210474
2019,July,11,0,1,2,40,L11-40,2.545835933,62.87492243,4.027677212
2019,July,11,0,1,2,80,L11-80,15.85333125,187.187024,11.99088046
2019,July,12,1,1,4,20,L12-20,0.217180287,42.20680113,2.703715598
2019,July,12,1,1,4,40,L12-40,2.739451029,122.0354725,7.817392603
2019,July,12,1,1,4,80,L12-80,20.98663755,228.919292,14.66417234
2019,July,13,1,0,3,20,L13-20,0.886409857,57.39195205,3.676448273
2019,July,13,1,0,3,40,L13-40,3.736041797,164.3742652,10.52953733
2019,July,13,1,0,3,80,L13-80,23.90767623,284.4253145,18.21978546
2019,July,14,0,1,2,20,L14-20,0.536294448,73.7823103,4.7263843
2019,July,14,0,1,2,40,L14-40,8.201665627,159.2617574,10.20203955
2019,July,14,0,1,2,80,L14-80,23.61719588,247.7778674,15.8722178
2019,July,15,1,1,4,20,L15-20,0.92989083,71.19215233,4.560463573
2019,July,15,1,1,4,40,L15-40,2.949719276,184.7605106,11.8354425
2019,July,15,1,1,4,80,L15-80,14.11771054,210.3402511,13.47403335
2019,July,16,0,0,1,20,L16-20,2.376244541,176.7263977,11.3207921
2019,July,16,0,0,1,40,L16-40,3.313222084,156.5338759,10.0272965
2019,July,16,0,0,1,80,L16-80,17.86123518,221.9663836,14.2187819
2019,July,17,0,0,1,20,L17-20,2.808159701,78.03621721,4.998881707
2019,July,17,0,0,1,40,L17-40,5.137230193,121.8888999,7.808003431
2019,July,17,0,0,1,80,L17-80,14.78080786,179.3323611,11.48772529
2019,July,18,1,1,4,20,L18-20,0.165711167,29.68918759,1.901860432
2019,July,18,1,1,4,40,L18-40,1.489026825,127.1184457,8.142998462
2019,July,18,1,1,4,80,L18-80,13.04817218,187.3472694,12.00114548
2019,July,19,1,0,3,20,L19-20,0.053796007,39.42551763,2.525551722
2019,July,19,1,0,3,40,L19-40,-99,-99,-99
2019,July,19,1,0,3,80,L19-80,13.99801622,168.8804626,10.81819601
2019,July,20,0,1,2,20,L20-20,0.520112289,60.9874048,3.906766325
2019,July,20,0,1,2,40,L20-40,4.747517155,115.6116756,7.405896057
2019,July,20,0,1,2,80,L20-80,10.66922957,115.5192327,7.399974338
2019,September,1,1,1,4,20,L1-20,18.53492202,196.1769111,12.566756
2019,September,1,1,1,4,40,L1-40,5.413521522,130.9401523,8.387809919
2019,September,1,1,1,4,80,L1-80,15.83407985,203.47011,13.03394483
2019,September,2,0,0,1,20,L2-20,18.22649407,148.5941354,9.518691415
2019,September,2,0,0,1,40,L2-40,4.818686837,137.5015628,8.808121733
2019,September,2,0,0,1,80,L2-80,16.32441048,192.2071227,12.3124587
2019,September,3,1,0,3,20,L3-20,0.579766064,107.1864175,6.86618961
2019,September,3,1,0,3,40,L3-40,1.57963194,137.1525585,8.785765167
2019,September,3,1,0,3,80,L3-80,10.16538366,160.0219323,10.25073494
2019,September,4,0,1,2,20,L4-20,16.22483468,155.7025642,9.974044211
2019,September,4,0,1,2,40,L4-40,4.547461011,129.5531453,8.298960813
2019,September,4,0,1,2,80,L4-80,16.86126326,199.2202623,12.76170745
2019,September,5,1,1,4,20,L5-20,6.83959451,122.8944824,7.872419186
2019,September,5,1,1,4,40,L5-40,5.263808484,120.952598,7.748025667
2019,September,5,1,1,4,80,L5-80,13.54699002,176.1930014,11.28662371
2019,September,6,0,0,1,20,L6-20,0.417370555,96.82040621,6.202162104
2019,September,6,0,0,1,40,L6-40,2.186600125,151.34811,9.695105934
2019,September,6,0,0,1,80,L6-80,11.7335995,157.5789873,10.09424441
2019,September,7,0,0,1,20,L7-20,12.65496257,137.3982285,8.80150233
2019,September,7,0,0,1,40,L7-40,5.016621959,119.3507757,7.645415895
2019,September,7,0,0,1,80,L7-80,15.46800998,181.5024006,11.626734
2019,September,8,1,0,3,20,L8-20,7.551300686,113.820914,7.29118318
2019,September,8,1,0,3,40,L8-40,4.220252651,110.7417602,7.093938288
2019,September,8,1,0,3,80,L8-80,12.14307548,179.5706685,11.50299082
2019,September,9,1,0,3,20,L9-20,5.65904554,116.132158,7.439237195
2019,September,9,1,0,3,40,L9-40,6.509847162,106.8481834,6.844522957
2019,September,9,1,0,3,80,L9-80,17.90178104,180.9464344,11.59111984
2019,September,10,0,1,2,20,L10-20,6.811487835,109.5805867,7.019555663
2019,September,10,0,1,2,40,L10-40,7.841940112,114.2520113,7.318798477
2019,September,10,0,1,2,80,L10-80,14.98439488,169.8020451,10.87723088
2019,September,11,0,1,2,20,L11-20,20.66303805,150.1467814,9.618151044
2019,September,11,0,1,2,40,L11-40,7.234101684,111.9149817,7.169092683
2019,September,11,0,1,2,80,L11-80,12.93399251,159.4801157,10.21602717
2019,September,12,1,1,4,20,L12-20,6.285414847,92.74803385,5.941293465
2019,September,12,1,1,4,40,L12-40,10.30695259,118.1924034,7.571212705
2019,September,12,1,1,4,80,L12-80,13.51937617,162.5619154,10.41344156
2019,September,13,1,0,3,20,L13-20,8.26356519,110.9011763,7.104150187
2019,September,13,1,0,3,40,L13-40,6.573833437,127.4810014,8.166223111
2019,September,13,1,0,3,80,L13-80,12.35980973,163.3492976,10.46387981
2019,September,14,0,1,2,20,L14-20,12.16162508,133.6430973,8.560955575
2019,September,14,0,1,2,40,L14-40,6.804120399,113.8867532,7.295400718
2019,September,14,0,1,2,80,L14-80,16.31368996,172.9090212,11.07625801
2019,September,15,1,1,4,20,L15-20,5.816048035,109.8242228,7.035162541
2019,September,15,1,1,4,40,L15-40,2.23345602,73.97656135,4.738827664
2019,September,15,1,1,4,80,L15-80,5.49437617,95.20462906,6.098658409
2019,September,16,0,0,1,20,L16-20,10.17472863,134.3215402,8.60441537
2019,September,16,0,0,1,40,L16-40,6.09882408,131.5598082,8.427503926
2019,September,16,0,0,1,80,L16-80,13.71850905,180.6957151,11.57505922
2019,September,17,0,0,1,20,L17-20,10.91025265,126.7976559,8.122449258
2019,September,17,0,0,1,40,L17-40,4.379850281,110.9934922,7.110063775
2019,September,17,0,0,1,80,L17-80,12.00374298,150.5466206,9.643764004
2019,September,18,1,1,4,20,L18-20,1.278693075,81.20741608,5.20202284
2019,September,18,1,1,4,40,L18-40,1.260495945,82.5225134,5.286265542
2019,September,18,1,1,4,80,L18-80,9.881812227,151.9661185,9.734694412
2019,September,19,1,0,3,20,L19-20,0.678989395,88.28487165,5.655391551
2019,September,19,1,0,3,40,L19-40,5.416447286,106.5675176,6.82654403
2019,September,19,1,0,3,80,L19-80,9.958131628,143.0253089,9.16196269
2019,September,20,0,1,2,20,L20-20,12.22732065,157.6157123,10.09659694
2019,September,20,0,1,2,40,L20-40,6.759189021,134.0890832,8.589524606
2019,September,20,0,1,2,80,L20-80,19.90629133,176.5019718,11.30641578
2020,May,1,1,1,4,20,L1-20,46.53171553,253.468598,16.23675547
2020,May,1,1,1,4,40,L1-40,32.87708047,278.8977348,17.86569893
2020,May,1,1,1,4,80,L1-80,33.96250468,336.8665557,21.57907436
2020,May,2,0,0,1,20,L2-20,20.57973175,150.4446121,9.637229531
2020,May,2,0,0,1,40,L2-40,34.6760917,284.9323893,18.25226773
2020,May,2,0,0,1,80,L2-80,20.52065814,274.5359972,17.58629409
2020,May,3,1,0,3,20,L3-20,7.840417966,154.0354161,9.867249789
2020,May,3,1,0,3,40,L3-40,13.45793824,235.7935402,15.10452397
2020,May,3,1,0,3,80,L3-80,23.03277604,228.4807109,14.63607765
2020,May,4,0,1,2,20,L4-20,20.98627573,146.2884993,9.370996631
2020,May,4,0,1,2,40,L4-40,20.95637867,192.4772863,12.32976488
2020,May,4,0,1,2,80,L4-80,14.87010293,181.7820818,11.64464986
2020,May,5,1,1,4,20,L5-20,15.81949158,127.4128152,8.16185523
2020,May,5,1,1,4,40,L5-40,22.82651279,167.3762087,10.72183629
2020,May,5,1,1,4,80,L5-80,16.9946257,210.4952976,13.48396535
2020,May,6,0,0,1,20,L6-20,10.46212414,150.9593117,9.670200233
2020,May,6,0,0,1,40,L6-40,11.52364941,164.8519944,10.56013978
2020,May,6,0,0,1,80,L6-80,12.16255147,165.3814697,10.59405699
2020,May,7,0,0,1,20,L7-20,26.6700156,150.1558307,9.618730729
2020,May,7,0,0,1,40,L7-40,23.79340299,170.7297659,10.93665895
2020,May,7,0,0,1,80,L7-80,19.12821273,175.3281354,11.231222
2020,May,8,1,0,3,20,L8-20,20.80119464,132.9246347,8.514932188
2020,May,8,1,0,3,40,L8-40,19.41284779,187.9043441,12.03683066
2020,May,8,1,0,3,80,L8-80,8.065648784,146.767292,9.401667204
2020,May,9,1,0,3,20,L9-20,14.7500655,122.0095063,7.815729259
2020,May,9,1,0,3,40,L9-40,20.61258578,149.0276192,9.546459584
2020,May,9,1,0,3,80,L9-80,17.90148472,212.3722116,13.60419698
2020,May,10,0,1,2,20,L10-20,20.25952277,163.6360677,10.48224977
2020,May,10,0,1,2,40,L10-40,-99,-99,-99
2020,May,10,0,1,2,80,L10-80,21.0552932,183.0790917,11.72773392
2020,May,11,0,1,2,20,L11-20,20.30552402,120.8814133,7.743465703
2020,May,11,0,1,2,40,L11-40,21.26279476,153.7370719,9.848138414
2020,May,11,0,1,2,80,L11-80,13.38779788,163.6025388,10.48010197
2020,May,12,1,1,4,20,L12-20,20.98265752,146.8210409,9.405110261
2020,May,12,1,1,4,40,L12-40,29.72354959,176.1417602,11.2833413
2020,May,12,1,1,4,80,L12-80,16.02344666,169.0977292,10.8321137
2020,May,13,1,0,3,20,L13-20,24.26841547,173.2561044,11.09849152
2020,May,13,1,0,3,40,L13-40,17.74816906,156.2807701,10.01108301
2020,May,13,1,0,3,80,L13-80,11.0730287,155.0519069,9.932364311
2020,May,14,0,1,2,20,L14-20,17.59891454,123.1650296,7.889749942
2020,May,14,0,1,2,40,L14-40,18.14779164,149.6683752,9.587505227
2020,May,14,0,1,2,80,L14-80,13.82492514,163.1320874,10.44996573
2020,May,15,1,1,4,20,L15-20,13.76183094,142.7515543,9.144426478
2020,May,15,1,1,4,40,L15-40,16.11611354,141.3979154,9.057714873
2020,May,15,1,1,4,80,L15-80,9.23768247,138.9456841,8.900629472
2020,May,16,0,0,1,20,L16-20,11.66023082,105.6525049,6.767930009
2020,May,16,0,0,1,40,L16-40,15.28171553,161.9445755,10.37389591
2020,May,16,0,0,1,80,L16-80,9.343702433,152.5025811,9.769059216
2020,May,17,0,0,1,20,L17-20,13.42014972,117.1732863,7.505929951
2020,May,17,0,0,1,40,L17-40,8.704398004,126.1150635,8.078723653
2020,May,17,0,0,1,80,L17-80,11.12996569,149.0875656,9.550299639
2020,May,18,1,1,4,20,L18-20,10.95888334,108.9940056,6.981980363
2020,May,18,1,1,4,40,L18-40,8.898914535,129.6649281,8.306121412
2020,May,18,1,1,4,80,L18-80,6.45275733,133.9582313,8.581142475
2020,May,19,1,0,3,20,L19-20,12.31705552,147.2869619,9.4349563
2020,May,19,1,0,3,40,L19-40,12.55033687,151.7726121,9.722298754
2020,May,19,1,0,3,80,L19-80,9.153331254,149.4897884,9.576065291
2020,May,20,0,1,2,20,L20-20,16.55723955,155.907433,9.98716773
2020,May,20,0,1,2,40,L20-40,12.675864,159.7132327,10.23096022
2020,May,20,0,1,2,80,L20-80,13.30041797,157.805103,10.10872896
2020,July,1,1,1,4,20,L1-20,22.73665003,167.3581269,10.720678
2020,July,1,1,1,4,40,L1-40,32.83704304,300.3810889,19.24188285
2020,July,1,1,1,4,80,L1-80,19.39096382,256.0886968,16.40459415
2020,July,2,0,0,1,20,L2-20,10.54045228,98.71333992,6.323419935
2020,July,2,0,0,1,40,L2-40,27.45601061,249.5697913,15.98700512
2020,July,2,0,0,1,80,L2-80,9.151678104,147.7423554,9.464127966
2020,July,3,1,0,3,20,L3-20,4.175399251,158.1207814,10.12895073
2020,July,3,1,0,3,40,L3-40,9.796063631,190.709859,12.21654675
2020,July,3,1,0,3,80,L3-80,10.60419214,126.4257659,8.098626674
2020,July,4,0,1,2,20,L4-20,29.96227698,250.9090042,16.07279263
2020,July,4,0,1,2,40,L4-40,21.40990954,240.8692638,15.42966543
2020,July,4,0,1,2,80,L4-80,10.77229258,166.0200254,10.63496169
2020,July,5,1,1,4,20,L5-20,17.50495633,191.0170183,12.23622281
2020,July,5,1,1,4,40,L5-40,16.11650031,158.2938307,10.14003595
2020,July,5,1,1,4,80,L5-80,13.90985652,294.4721946,18.86337002
2020,July,6,0,0,1,20,L6-20,17.47622895,1.822431594,0.116767596
2020,July,6,0,0,1,40,L6-40,25.45335621,315.4738054,20.20869434
2020,July,6,0,0,1,80,L6-80,14.14998129,271.7459577,17.40756932
2020,July,7,0,0,1,20,L7-20,26.25446039,198.1328632,12.69205067
2020,July,7,0,0,1,40,L7-40,32.15792265,360.357103,23.08383536
2020,July,7,0,0,1,80,L7-80,15.86943543,189.0210353,12.10836383
2020,July,8,1,0,3,20,L8-20,15.31996257,179.2879972,11.48488342
2020,July,8,1,0,3,40,L8-40,27.03024953,236.5225106,15.15122046
2020,July,8,1,0,3,80,L8-80,9.017161572,159.7741749,10.23486406
2020,July,9,1,0,3,20,L9-20,14.55992202,169.3629619,10.84910402
2020,July,9,1,0,3,40,L9-40,31.54852776,284.8228406,18.24525025
2020,July,9,1,0,3,80,L9-80,12.58183406,183.3174217,11.7430009
2020,July,10,0,1,2,20,L10-20,13.88083905,159.4733117,10.21559132
2020,July,10,0,1,2,40,L10-40,19.42573924,229.7076643,14.71467402
2020,July,10,0,1,2,80,L10-80,31.35713974,392.5590381,25.14663175
2020,July,11,0,1,2,20,L11-20,18.12827199,130.0826855,8.332882178
2020,July,11,0,1,2,40,L11-40,14.97641609,147.0028914,9.416759268
2020,July,11,0,1,2,80,L11-80,13.35446663,167.4449986,10.72624284
2020,July,12,1,1,4,20,L12-20,13.62206488,136.2350578,8.72699177
2020,July,12,1,1,4,40,L12-40,31.63388646,2.21409591,0.141856888
2020,July,12,1,1,4,80,L12-80,18.45940736,245.4608293,15.72379262
2020,July,13,1,0,3,20,L13-20,9.599111042,89.82770381,5.754222525
2020,July,13,1,0,3,40,L13-40,17.49319713,203.455591,13.03301476
2020,July,13,1,0,3,80,L13-80,10.63720836,157.4013456,10.082865
2020,July,14,0,1,2,20,L14-20,15.71106675,150.6854471,9.652656974
2020,July,14,0,1,2,40,L14-40,33.67669994,274.8227927,17.60466568
2020,July,14,0,1,2,80,L14-80,21.17766064,320.9251678,20.55789854
2020,July,15,1,1,4,20,L15-20,13.83485652,219.4440874,14.05720827
2020,July,15,1,1,4,40,L15-40,16.54607923,166.0547504,10.63718611
2020,July,15,1,1,4,80,L15-80,8.53750156,104.0504344,6.665304335
2020,July,16,0,0,1,20,L16-20,13.97421397,153.1625303,9.811334342
2020,July,16,0,0,1,40,L16-40,29.99820649,348.2672073,22.30937901
2020,July,16,0,0,1,80,L16-80,11.59578603,239.7579097,15.35847415
2020,July,17,0,0,1,20,L17-20,12.13082346,108.9443554,6.978799862
2020,July,17,0,0,1,40,L17-40,13.18295696,170.6302821,10.9302862
2020,July,17,0,0,1,80,L17-80,9.647966313,125.6869647,8.05130044
2020,July,18,1,1,4,20,L18-20,7.714082969,103.8379859,6.651695276
2020,July,18,1,1,4,40,L18-40,9.542641921,148.6999605,9.525470375
2020,July,18,1,1,4,80,L18-80,6.243764816,121.6370973,7.791873426
2020,July,19,1,0,3,20,L19-20,6.604516532,83.60713963,5.355744692
2020,July,19,1,0,3,40,L19-40,11.32357455,153.7311904,9.847761655
2020,July,19,1,0,3,80,L19-80,7.651971304,109.7732384,7.031896569
2020,July,20,0,1,2,20,L20-20,13.34281036,153.9394612,9.861103097
2020,July,20,0,1,2,40,L20-40,14.55064878,220.5357546,14.12713845
2020,July,20,0,1,2,80,L20-80,11.77850905,166.8732525,10.68961784
2020,September,1,1,1,4,20,L1-20,22.45172801,333.8211763,21.38399298
2020,September,1,1,1,4,40,L1-40,36.86160636,327.1488181,20.95657406
2020,September,1,1,1,4,80,L1-80,33.21618528,352.4659351,22.57834174
2020,September,2,0,0,1,20,L2-20,31.95957268,296.8412722,19.01512874
2020,September,2,0,0,1,40,L2-40,44.37367124,310.5588547,19.8938517
2020,September,2,0,0,1,80,L2-80,22.36409233,276.9075317,17.7382102
2020,September,3,1,0,3,20,L3-20,1.944940736,245.1097969,15.70130614
2020,September,3,1,0,3,40,L3-40,14.79062695,246.2215853,15.77252525
2020,September,3,1,0,3,80,L3-80,27.36163132,273.1867024,17.49986076
2020,September,4,0,1,2,20,L4-20,14.46405178,272.9403385,17.48407915
2020,September,4,0,1,2,40,L4-40,13.74984092,167.4932638,10.72933461
2020,September,4,0,1,2,80,L4-80,12.41274797,180.8071199,11.58219561
2020,September,5,1,1,4,20,L5-20,5.367582658,168.6431904,10.80299679
2020,September,5,1,1,4,40,L5-40,26.30576731,200.5715148,12.84826618
2020,September,5,1,1,4,80,L5-80,8.819635059,162.1164344,10.38490487
2020,September,6,0,0,1,20,L6-20,5.251023082,212.6074076,13.61926321
2020,September,6,0,0,1,40,L6-40,14.66549906,169.498048,10.85775738
2020,September,6,0,0,1,80,L6-80,18.7422645,226.8923921,14.53433289
2020,September,7,0,0,1,20,L7-20,16.37992202,193.5656135,12.39948111
2020,September,7,0,0,1,40,L7-40,22.98414223,193.8217518,12.41588885
2020,September,7,0,0,1,80,L7-80,13.20198378,173.5134922,11.11497931
2020,September,8,1,0,3,20,L8-20,4.546534623,156.0813597,9.998309149
2020,September,8,1,0,3,40,L8-40,18.86774173,179.624519,11.50644038
2020,September,8,1,0,3,80,L8-80,15.92826263,214.9182793,13.76729337
2020,September,9,1,0,3,20,L9-20,7.788094198,170.3854076,10.9146
2020,September,9,1,0,3,40,L9-40,22.51708359,182.8684824,11.71424267
2020,September,9,1,0,3,80,L9-80,19.10765128,224.4877123,14.38029355
2020,September,10,0,1,2,20,L10-20,6.956512789,156.0736474,9.997815116
2020,September,10,0,1,2,40,L10-40,14.0626544,187.2438307,11.9945194
2020,September,10,0,1,2,80,L10-80,12.87101996,168.9285924,10.82127911
2020,September,11,0,1,2,20,L11-20,19.91622271,177.7091001,11.38374219
2020,September,11,0,1,2,40,L11-40,25.24182782,200.1787842,12.82310859
2020,September,11,0,1,2,80,L11-80,18.40967249,206.0462511,13.19896766
2020,September,12,1,1,4,20,L12-20,11.00437617,179.7262623,11.51295787
2020,September,12,1,1,4,40,L12-40,21.68509046,180.0996276,11.53687496
2020,September,12,1,1,4,80,L12-80,24.31599189,211.764519,13.56526933
2020,September,13,1,0,3,20,L13-20,10.21179663,186.135165,11.92350032
2020,September,13,1,0,3,40,L13-40,19.30351528,183.8254443,11.77554388
2020,September,13,1,0,3,80,L13-80,18.24300374,197.8705021,12.67524431
2020,September,14,0,1,2,20,L14-20,20.07069245,186.3200564,11.93534412
2020,September,14,0,1,2,40,L14-40,26.28825639,184.1426319,11.79586233
2020,September,14,0,1,2,80,L14-80,18.53469744,199.0915346,12.75346138
2020,September,15,1,1,4,20,L15-20,5.597139738,168.4770183,10.79235211
2020,September,15,1,1,4,40,L15-40,18.22552402,170.2366939,10.90507368
2020,September,15,1,1,4,80,L15-80,19.50450405,182.7154499,11.7044397
2020,September,16,0,0,1,20,L16-20,7.303259513,198.3085783,12.70330665
2020,September,16,0,0,1,40,L16-40,18.79806613,174.0231509,11.1476271
2020,September,16,0,0,1,80,L16-80,11.6610917,192.1121551,12.30637525
2020,September,17,0,0,1,20,L17-20,14.32791953,158.5487757,10.15636726
2020,September,17,0,0,1,40,L17-40,17.13810667,161.0094979,10.31399657
2020,September,17,0,0,1,80,L17-80,14.97455396,164.4895233,10.53692056
2020,September,18,1,1,4,20,L18-20,5.949379289,143.5769732,9.197301286
2020,September,18,1,1,4,40,L18-40,5.602245789,137.4986432,8.807934708
2020,September,18,1,1,4,80,L18-80,2.531815346,117.6108181,7.533957425
2020,September,19,1,0,3,20,L19-20,1.030252651,140.9153709,9.026803969
2020,September,19,1,0,3,40,L19-40,7.704107923,139.6373738,8.944937834
2020,September,19,1,0,3,80,L19-80,8.955655022,152.4317066,9.764519128
2020,September,20,0,1,2,20,L20-20,9.348518403,168.0989027,10.76813072
2020,September,20,0,1,2,40,L20-40,17.16368372,181.8419633,11.64848576
2020,September,20,0,1,2,80,L20-80,10.59405802,173.5949365,11.12019648
2021,May,1,1,1,4,20,L1-20,6.912701185,89.49084626,5.732644054
2021,May,1,1,1,4,40,L1-40,NA,0.340758815,0.021854379
2021,May,1,1,1,4,80,L1-80,34.60848409,423.360945,27.11974492
2021,May,2,0,0,1,20,L2-20,91.7977199,526.4168829,33.72131765
2021,May,2,0,0,1,40,L2-40,36.2083063,409.4888717,26.23112556
2021,May,2,0,0,1,80,L2-80,28.15781659,401.239512,25.70268684
2021,May,3,1,0,3,20,L3-20,25.47324704,492.4678702,31.5466067
2021,May,3,1,0,3,40,L3-40,11.47529008,350.4827419,22.45130205
2021,May,3,1,0,3,80,L3-80,18.57092639,258.1998646,16.53983166
2021,May,4,0,1,2,20,L4-20,34.7577043,241.6448124,15.47934564
2021,May,4,0,1,2,40,L4-40,25.82514972,316.1394217,20.2513325
2021,May,4,0,1,2,80,L4-80,30.15334373,364.3594386,23.34021757
2021,May,5,1,1,4,20,L5-20,74.35203681,355.5508773,22.77595743
2021,May,5,1,1,4,40,L5-40,69.16868372,514.239275,32.94124262
2021,May,5,1,1,4,80,L5-80,46.09000624,510.4976135,32.7015587
2021,May,6,0,0,1,20,L6-20,37.90018715,294.5275458,18.86691571
2021,May,6,0,0,1,40,L6-40,20.47432314,249.6682595,15.99331282
2021,May,6,0,0,1,80,L6-80,20.86809732,260.3239859,16.67589894
2021,May,7,0,0,1,20,L7-20,31.78634435,167.0608942,10.70163782
2021,May,7,0,0,1,40,L7-40,60.00588896,362.3177659,23.20943179
2021,May,7,0,0,1,80,L7-80,55.92252651,398.0636192,25.49924503
2021,May,8,1,0,3,20,L8-20,31.36980349,216.8724485,13.89247384
2021,May,8,1,0,3,40,L8-40,23.77868372,266.139653,17.04843981
2021,May,8,1,0,3,80,L8-80,41.66411416,411.8635148,26.38324081
2021,May,9,1,0,3,20,L9-20,29.15660324,302.9653343,19.40742483
2021,May,9,1,0,3,40,L9-40,32.65342483,271.082835,17.36509091
2021,May,9,1,0,3,80,L9-80,28.17033687,319.5407786,20.46921712
2021,May,10,0,1,2,20,L10-20,35.60102932,279.8651199,17.92766783
2021,May,10,0,1,2,40,L10-40,27.86712414,285.7947983,18.30751206
2021,May,10,0,1,2,80,L10-80,35.41821273,322.4260733,20.65404377
2021,May,11,0,1,2,20,L11-20,42.88142233,219.6270635,14.06892938
2021,May,11,0,1,2,40,L11-40,35.14161572,281.0197772,18.00163304
2021,May,11,0,1,2,80,L11-80,31.34726138,315.7833061,20.22852039
2021,May,12,1,1,4,20,L12-20,40.90651591,201.9084288,12.93390642
2021,May,12,1,1,4,40,L12-40,39.46444791,249.2260339,15.96498466
2021,May,12,1,1,4,80,L12-80,32.4648378,281.5207447,18.03372409
2021,May,13,1,0,3,20,L13-20,24.53878665,284.7255543,18.23901827
2021,May,13,1,0,3,40,L13-40,8.225324392,156.7901241,10.04371129
2021,May,13,1,0,3,80,L13-80,8.665495945,146.3227983,9.373193762
2021,May,14,0,1,2,20,L14-20,15.41952589,121.0482116,7.754150494
2021,May,14,0,1,2,40,L14-40,20.1077199,199.9613935,12.80918294
2021,May,14,0,1,2,80,L14-80,14.85828135,179.2251171,11.48085543
2021,May,15,1,1,4,20,L15-20,7.9377199,180.4915233,11.56197907
2021,May,15,1,1,4,40,L15-40,8.164547723,172.3236417,11.03875969
2021,May,15,1,1,4,80,L15-80,13.08261697,191.8464908,12.28935729
2021,May,16,0,0,1,20,L16-20,8.15146912,149.9966488,9.608533828
2021,May,16,0,0,1,40,L16-40,10.99267311,206.6635797,13.23851259
2021,May,16,0,0,1,80,L16-80,7.725530256,158.5125614,10.15404743
2021,May,17,0,0,1,20,L17-20,31.38715221,183.5703836,11.75920517
2021,May,17,0,0,1,40,L17-40,19.14446974,191.134914,12.24377499
2021,May,17,0,0,1,80,L17-80,25.67963194,259.1814894,16.60271273
2021,May,18,1,1,4,20,L18-20,18.54356207,97.99007616,6.277088997
2021,May,18,1,1,4,40,L18-40,14.02509669,128.213086,8.213119097
2021,May,18,1,1,4,80,L18-80,15.27612913,211.7253935,13.56276302
2021,May,19,1,0,3,20,L19-20,17.89809732,193.8326291,12.41658563
2021,May,19,1,0,3,40,L19-40,14.225602,214.4319633,13.73614087
2021,May,19,1,0,3,80,L19-80,11.14253275,169.3910719,10.85090469
2021,May,20,0,1,2,20,L20-20,31.01018091,205.6510889,13.1736543
2021,May,20,0,1,2,40,L20-40,30.13032751,271.4874866,17.39101214
2021,May,20,0,1,2,80,L20-80,20.38565814,218.6432666,14.00590917
2021,July,1,1,1,4,20,L1-20,7.858349969,104.3106742,6.681974814
2021,July,1,1,1,4,40,L1-40,7.512666875,121.181701,7.762701579
2021,July,1,1,1,4,80,L1-80,18.92180911,277.7421213,17.79167247
2021,July,2,0,0,1,20,L2-20,23.03868372,173.0883583,11.08774602
2021,July,2,0,0,1,40,L2-40,9.194307548,142.0416389,9.098950613
2021,July,2,0,0,1,80,L2-80,12.90566126,209.0534866,13.3916056
2021,July,3,1,0,3,20,L3-20,4.222910168,138.9370748,8.900077975
2021,July,3,1,0,3,40,L3-40,3.70437617,166.9881636,10.69697883
2021,July,3,1,0,3,80,L3-80,15.92870867,212.5873879,13.61798078
2021,July,4,0,1,2,20,L4-20,11.41296319,132.9749591,8.518155876
2021,July,4,0,1,2,40,L4-40,21.06873362,289.5667616,18.54913705
2021,July,4,0,1,2,80,L4-80,13.63103244,227.7162031,14.5871047
2021,July,5,1,1,4,20,L5-20,9.856859014,90.21664316,5.77913726
2021,July,5,1,1,4,40,L5-40,20.43336556,228.5678166,14.64165748
2021,July,5,1,1,4,80,L5-80,14.52681847,229.3977123,14.69481906
2021,July,6,0,0,1,20,L6-20,10.6494947,107.0849873,6.85969218
2021,July,6,0,0,1,40,L6-40,10.31769807,141.506756,9.064687002
2021,July,6,0,0,1,80,L6-80,14.6380287,240.1424485,15.38310699
2021,July,7,0,0,1,20,L7-20,16.18341859,117.597244,7.533087896
2021,July,7,0,0,1,40,L7-40,25.29301934,248.6570917,15.92853928
2021,July,7,0,0,1,80,L7-80,24.41836556,238.6281523,15.28610398
2021,July,8,1,0,3,20,L8-20,24.83138802,319.2986685,20.453708
