year,month,day,transect,plot,species_code,area,fractional_cover,family,genus,species,identification_notes,plant_cover_notes
2018,10,2,G1,8,DISP,1,0.375,NA,Distichlis,spicata,NA,NA
2018,10,2,G1,8,IVFR,1,0.15,NA,Iva,frutescens,NA,NA
2018,10,2,G1,8,KOVI,1,0.005,NA,Kosteletzkya ,virginica,NA,NA
2018,10,2,G1,8,PADI,1,0.15,NA,Panicum,dichotomoflorum,NA,NA
2018,10,2,G1,8,SCAM,1,0.625,NA,Schoenoplectus,americanus,NA,NA
2018,10,2,G1,8,SPPA,1,0.375,NA,Spartina,patens,NA,NA
2018,10,2,G1,9,AMCA,1,0.375,NA,Amaranthus,cannabinus,NA,NA
2018,10,2,G1,9,DISP,1,0.15,NA,Distichlis,spicata,NA,NA
2018,10,2,G1,9,KOVI,1,0.005,NA,Kosteletzkya ,virginica,NA,NA
2018,10,2,G1,9,SCAM,1,0.375,NA,Schoenoplectus,americanus,NA,NA
2018,10,2,G1,9,SOSE,1,0.03,NA,Solidago,sempervirens,NA,NA
2018,10,2,G1,9,SPPA,1,0.875,NA,Spartina,patens,NA,NA
2018,10,2,G1,10,AMCA,1,0.03,NA,Amaranthus,cannabinus,NA,NA
2018,10,2,G1,10,DISP,1,0.03,NA,Distichlis,spicata,NA,NA
2018,10,2,G1,10,KOVI,1,0.375,NA,Kosteletzkya ,virginica,NA,NA
2018,10,2,G1,10,POHY,1,0.03,NA,Polygonum,hydropiperoides,NA,NA
2018,10,2,G1,10,SCRO,1,0.03,NA,Schoenoplectus,robustus,NA,NA
2018,10,2,G1,10,SPCY,1,0.15,NA,Spartina,cynosuroides,NA,NA
2018,10,2,G1,10,SPPA,1,0.375,NA,Spartina,patens,NA,NA
2018,10,2,G1,11,AMCA,1,0.375,NA,Amaranthus,cannabinus,NA,NA
2018,10,2,G1,11,KOVI,1,0.005,NA,Kosteletzkya ,virginica,NA,NA
2018,10,2,G1,11,SCAM,1,0.625,NA,Schoenoplectus,americanus,NA,NA
2018,10,2,G1,11,SPPA,1,0.15,NA,Spartina,patens,NA,NA
2018,10,2,G1,12,AMCA,1,0.03,NA,Amaranthus,cannabinus,NA,NA
2018,10,2,G1,12,DISP,1,0.375,NA,Distichlis,spicata,NA,NA
2018,10,2,G1,12,KOVI,1,0.375,NA,Kosteletzkya ,virginica,NA,NA
2018,10,2,G1,12,SCAM,1,0.625,NA,Schoenoplectus,americanus,NA,NA
2018,10,2,G1,12,SOSE,1,0.375,NA,Solidago,sempervirens,NA,NA
2018,10,2,G1,12,SPPA,1,0.875,NA,Spartina,patens,NA,NA
2018,10,2,G2,1,KOVI,1,0.15,NA,Kosteletzkya ,virginica,NA,NA
2018,10,2,G2,1,PHAU,1,0.15,NA,Phragmites,australis,NA,NA
2018,10,2,G2,2,PHAU,1,0.875,NA,Phragmites,australis,NA,NA
2018,10,2,G2,3,PHAU,1,0.875,NA,Phragmites,australis,NA,NA
2018,10,2,G2,4,PHAU,1,0.875,NA,Phragmites,australis,NA,NA
2018,10,2,G2,5,PHAU,1,0.875,NA,Phragmites,australis,NA,NA
2018,10,2,G2,6,IVFR,1,0.15,NA,Iva,frutescens,NA,NA
2018,10,2,G2,6,KOVI,1,0.15,NA,Kosteletzkya ,virginica,NA,NA
2018,10,2,G2,6,PHAU,1,0.625,NA,Phragmites,australis,NA,NA
2018,10,2,G2,6,POHY,1,0.03,NA,Polygonum,hydropiperoides,NA,NA
2018,10,2,G2,6,SCAM,1,0.03,NA,Schoenoplectus,americanus,NA,NA
2018,10,2,G2,6,SCRO,1,0.03,NA,Schoenoplectus,robustus,NA,NA
2018,10,2,G2,7,DISP,1,0.625,NA,Distichlis,spicata,NA,NA
2018,10,2,G2,7,IVFR,1,0.375,NA,Iva,frutescens,NA,NA
2018,10,2,G2,7,SCAM,1,0.625,NA,Schoenoplectus,americanus,NA,NA
2018,10,2,G2,7,SOSE,1,0.03,NA,Solidago,sempervirens,NA,NA
2018,10,2,G2,7,SPPA,1,0.625,NA,Spartina,patens,NA,NA
2018,10,2,G2,8,DISP,1,0.375,NA,Distichlis,spicata,NA,NA
2018,10,2,G2,8,IVFR,1,0.375,NA,Iva,frutescens,NA,NA
2018,10,2,G2,8,SCAM,1,0.625,NA,Schoenoplectus,americanus,NA,NA
2018,10,2,G2,8,SOSE,1,0.15,NA,Solidago,sempervirens,NA,NA
2018,10,2,G2,8,SPPA,1,0.625,NA,Spartina,patens,NA,NA
2018,10,2,G2,9,DISP,1,0.375,NA,Distichlis,spicata,NA,NA
2018,10,2,G2,9,SCAM,1,0.15,NA,Schoenoplectus,americanus,NA,NA
2018,10,2,G2,9,SOSE,1,0.15,NA,Solidago,sempervirens,NA,NA
2018,10,2,G2,9,SPPA,1,0.875,NA,Spartina,patens,NA,NA
2018,10,2,G2,10,PHAU,1,0.625,NA,Phragmites,australis,NA,NA
2018,10,3,S1,1,SPPA,1,0.03,NA,Spartina,patens,NA,NA
2018,10,3,S1,3,DISP,1,0.625,NA,Distichlis,spicata,NA,NA
2018,10,3,S1,3,IVFR,1,0.375,NA,Iva,frutescens,NA,NA
2018,10,3,S1,3,SOSE,1,0.03,NA,Solidago,sempervirens,NA,NA
2018,10,3,S1,3,SPPA,1,0.03,NA,Spartina,patens,NA,NA
2018,10,3,S1,3,SYTE,1,0.03,NA,Symphyotrichum,tenuifolium,NA,NA
2018,10,3,S1,4,DISP,1,0.875,NA,Distichlis,spicata,NA,NA
2018,10,3,S1,4,IVFR,1,0.15,NA,Iva,frutescens,NA,NA
2018,10,3,S1,4,SOSE,1,0.15,NA,Solidago,sempervirens,NA,NA
2018,10,3,S1,4,SPPA,1,0.15,NA,Spartina,patens,NA,NA
2018,10,3,S1,4,SYTE,1,0.03,NA,Symphyotrichum,tenuifolium,NA,NA
2018,10,3,S1,5,BAHA,1,0.875,NA,Baccharis,halimifolia,NA,NA
2018,10,3,S1,5,JUVI,1,0.15,NA,﻿Juniperus,virginiana,NA,NA
2018,10,3,S1,5,PHAU,1,0.15,NA,Phragmites,australis,NA,NA
2018,10,3,S1,5,SPPA,1,0.03,NA,Spartina,patens,NA,NA
2018,10,3,S1,6,HYUM,1,0.375,NA,Hydrocotyle,umbellata,NA,NA
2018,10,3,S1,6,PHAU,1,0.15,NA,Phragmites,australis,NA,NA
2018,10,3,S2,1,DISP,1,0.15,NA,Distichlis,spicata,NA,NA
2018,10,3,S2,1,IVFR,1,0.375,NA,Iva,frutescens,NA,NA
2018,10,3,S2,1,IVFR,1,0.375,NA,Iva,frutescens,NA,NA
2018,10,3,S2,1,KOVI,1,0.005,NA,Kosteletzkya ,virginica,NA,NA
2018,10,3,S2,1,SCRO,1,0.15,NA,Schoenoplectus,robustus,NA,NA
2018,10,3,S2,1,SPCY,1,0.03,NA,Spartina,cynosuroides,NA,NA
2018,10,3,S2,1,SPPA,1,0.375,NA,Spartina,patens,NA,NA
2018,10,3,S2,2,DISP,1,0.375,NA,Distichlis,spicata,NA,NA
2018,10,3,S2,2,DISP,1,0.03,NA,Distichlis,spicata,NA,NA
2018,10,3,S2,2,IVFR,1,0.625,NA,Iva,frutescens,NA,NA
2018,10,3,S2,2,IVFR,1,0.375,NA,Iva,frutescens,NA,NA
2018,10,3,S2,2,PLOD,1,0.03,NA,Pluchea,odorata,NA,NA
2018,10,3,S2,2,SCAM,1,0.03,NA,Schoenoplectus,americanus,NA,NA
2018,10,3,S2,2,SOSE,1,0.03,NA,Solidago,sempervirens,NA,NA
2018,10,3,S2,2,SPPA,1,0.15,NA,Spartina,patens,NA,NA
2018,10,3,S2,2,UNKNOWN,1,0.03,NA,NA,NA,NA,NA
2018,10,3,S2,3,DISP,1,0.15,NA,Distichlis,spicata,NA,NA
2018,10,3,S2,3,DISP,1,0.03,NA,Distichlis,spicata,NA,NA
2018,10,3,S2,3,IVFR,1,0.625,NA,Iva,frutescens,NA,NA
2018,10,3,S2,3,IVFR,1,0.375,NA,Iva,frutescens,NA,NA
2018,10,3,S2,3,KOVI,1,0.005,NA,Kosteletzkya ,virginica,NA,NA
2018,10,3,S2,3,SCAM,1,0.03,NA,Schoenoplectus,americanus,NA,NA
2018,10,3,S2,3,SOSE,1,0.15,NA,Solidago,sempervirens,NA,NA
2018,10,3,S2,3,SPPA,1,0.375,NA,Spartina,patens,NA,NA
2018,10,3,S2,3,SPPA,1,0.15,NA,Spartina,patens,NA,NA
2018,10,3,S2,4,DISP,1,0.625,NA,Distichlis,spicata,NA,NA
2018,10,3,S2,4,IVFR,1,0.03,NA,Iva,frutescens,NA,NA
2018,10,3,S2,4,SCAM,1,0.625,NA,Schoenoplectus,americanus,NA,NA
2018,10,3,S2,4,SOSE,1,0.03,NA,Solidago,sempervirens,NA,NA
2018,10,3,S2,4,SPPA,1,0.15,NA,Spartina,patens,NA,NA
2018,10,3,S2,5,DISP,1,0.15,NA,Distichlis,spicata,NA,NA
2018,10,3,S2,5,IVFR,1,0.375,NA,Iva,frutescens,NA,NA
2018,10,3,S2,5,SPPA,1,0.375,NA,Spartina,patens,NA,NA
2018,10,3,S2,6,SCAM,1,0.03,NA,Schoenoplectus,americanus,NA,NA
2018,10,3,S2,6,SPAL,1,0.375,NA,Spartina,alterniflora,NA,NA
2018,10,3,S2,6,TYAN,1,0.375,NA,Typha,angustifolia,NA,NA
2018,10,3,S3,1,SPAL,1,0.625,NA,Spartina,alterniflora,NA,NA
2018,10,3,S3,3,SYTE,1,0.03,NA,Symphyotrichum,tenuifolium,NA,NA
2018,10,3,S3,4,IVFR,1,0.625,NA,Iva,frutescens,NA,NA
2018,10,3,S3,4,PLOD,1,0.03,NA,Pluchea,odorata,NA,NA
2018,10,3,S3,4,SCAM,1,0.03,NA,Schoenoplectus,americanus,NA,NA
2018,10,3,S3,4,SCRO,1,0.15,NA,Schoenoplectus,robustus,NA,NA
2018,10,3,S3,4,SPPA,1,0.625,NA,Spartina,patens,NA,NA
2018,10,3,S3,5,SCAM,1,0.03,NA,Schoenoplectus,americanus,NA,NA
2018,10,3,S3,5,SCRO,1,0.375,NA,Schoenoplectus,robustus,NA,NA
2018,10,3,S3,5,SPAL,1,0.15,NA,Spartina,alterniflora,NA,NA
2018,10,3,S3,5,SYTE,1,0.03,NA,Symphyotrichum,tenuifolium,NA,NA
2018,10,4,R1,1,SCRO,1,0.15,NA,Schoenoplectus,robustus,NA,NA
2018,10,4,R1,1,SPAL,1,0.875,NA,Spartina,alterniflora,NA,NA
2018,10,4,R1,1,SYTE,1,0.005,NA,Symphyotrichum,tenuifolium,NA,NA
2018,10,4,R1,2,AMCA,1,0.005,NA,Amaranthus,cannabinus,NA,NA
2018,10,4,R1,2,SCRO,1,0.15,NA,Schoenoplectus,robustus,NA,NA
2018,10,4,R1,2,SPAL,1,0.625,NA,Spartina,alterniflora,NA,NA
2018,10,4,R1,2,SPPA,1,0.03,NA,Spartina,patens,NA,NA
2018,10,4,R1,2,SYTE,1,0.005,NA,Symphyotrichum,tenuifolium,NA,NA
2018,10,4,R1,2,TYAN,1,0.005,NA,Typha,angustifolia,NA,NA
2018,10,4,R1,3,SCAM,1,0.005,NA,Schoenoplectus,americanus,NA,NA
2018,10,4,R1,3,SCRO,1,0.375,NA,Schoenoplectus,robustus,NA,NA
2018,10,4,R1,3,SPAL,1,0.005,NA,Spartina,alterniflora,NA,NA
2018,10,4,R1,3,SPPA,1,0.15,NA,Spartina,patens,NA,NA
2018,10,4,R1,3,TYAN,1,0.15,NA,Typha,angustifolia,NA,NA
2018,10,4,R1,4,IVFR,1,0.15,NA,Iva,frutescens,NA,NA
2018,10,4,R1,4,KOVI,1,0.005,NA,Kosteletzkya ,virginica,NA,NA
2018,10,4,R1,4,SCAM,1,0.03,NA,Schoenoplectus,americanus,NA,NA
2018,10,4,R1,4,SCRO,1,0.375,NA,Schoenoplectus,robustus,NA,NA
2018,10,4,R1,4,SPAL,1,0.15,NA,Spartina,alterniflora,NA,NA
2018,10,4,R1,4,SPPA,1,0.375,NA,Spartina,patens,NA,NA
2018,10,4,R1,4,TYAN,1,0.15,NA,Typha,angustifolia,NA,NA
2018,10,4,R1,5,HIMO,1,0.375,NA,Hibiscus,moscheutos,NA,NA
2018,10,4,R1,5,PEVI,1,0.005,NA,Peltandra,virginica,NA,NA
2018,10,4,R1,5,SCAM,1,0.005,NA,Schoenoplectus,americanus,NA,NA
2018,10,4,R1,5,TYAN,1,0.03,NA,Typha,angustifolia,NA,NA
2018,10,4,R2,1,PHAU,1,0.375,NA,Phragmites,australis,NA,NA
2018,10,4,R2,1,SPAL,1,0.15,NA,Spartina,alterniflora,NA,NA
2018,10,4,R2,1,SYTE,1,0.005,NA,Symphyotrichum,tenuifolium,NA,NA
2018,10,4,R2,2,PHAU,1,0.625,NA,Phragmites,australis,NA,NA
2018,10,4,R2,3,PHAU,1,0.375,NA,Phragmites,australis,NA,NA
2018,10,4,R2,3,SPAL,1,0.15,NA,Spartina,alterniflora,NA,NA
2018,10,4,R2,4,PHAU,1,0.875,NA,Phragmites,australis,NA,NA
2018,10,4,R2,5,HIMO,1,0.375,NA,Hibiscus,moscheutos,NA,NA
2018,10,4,R2,5,PHAU,1,0.875,NA,Phragmites,australis,NA,NA
2018,10,4,R3,1,PHAU,1,0.03,NA,Phragmites,australis,NA,NA
2018,10,4,R3,1,SCRO,1,0.15,NA,Schoenoplectus,robustus,NA,NA
2018,10,4,R3,1,SPAL,1,0.15,NA,Spartina,alterniflora,NA,NA
2018,10,4,R3,2,HIMO,1,0.625,NA,Hibiscus,moscheutos,NA,NA
2018,10,4,R3,2,PHAU,1,0.15,NA,Phragmites,australis,NA,NA
2018,10,4,R3,2,SCRO,1,0.005,NA,Schoenoplectus,robustus,NA,NA
2018,10,4,R3,2,SYTE,1,0.005,NA,Symphyotrichum,tenuifolium,NA,NA
2018,10,4,R3,3,HIMO,1,0.15,NA,Hibiscus,moscheutos,NA,NA
2018,10,4,R3,3,PHAU,1,0.625,NA,Phragmites,australis,NA,NA
2018,10,4,R3,3,SCRO,1,0.03,NA,Schoenoplectus,robustus,NA,NA
2018,10,4,R3,3,SYTE,1,0.15,NA,Symphyotrichum,tenuifolium,NA,NA
2018,10,4,R3,4,HIMO,1,0.03,NA,Hibiscus,moscheutos,NA,NA
2018,10,4,R3,4,PHAU,1,0.875,NA,Phragmites,australis,NA,NA
2018,10,4,R3,4,SCRO,1,0.03,NA,Schoenoplectus,robustus,NA,NA
2018,10,4,R3,5,HIMO,1,0.15,NA,Hibiscus,moscheutos,NA,NA
2018,10,4,R3,5,PHAU,1,0.375,NA,Phragmites,australis,NA,NA
2018,10,4,R3,5,SCAM,1,0.005,NA,Schoenoplectus,americanus,NA,NA
2018,10,4,R3,5,SCRO,1,0.03,NA,Schoenoplectus,robustus,NA,NA
2018,10,4,R3,5,SOSE,1,0.005,NA,Solidago,sempervirens,NA,NA
2018,10,4,R3,5,SPPA,1,0.875,NA,Spartina,patens,NA,NA
2019,9,12,G1,1,AMCA,1,0.15,NA,Amaranthus,cannabinus,AMCA,NA
2019,9,12,G1,1,SPCY,1,0.625,NA,Spartina,cynosuroides,SPCY,NA
2019,9,12,G1,1,ATPA,1,0.15,NA,Atriplex,patula,ATPA,NA
2019,9,12,G1,1,SPAL,1,0.03,NA,Spartina,alterniflora,SPAL,NA
2019,9,12,G1,1,SCRO,1,0.15,NA,Schoenoplectus,robustus,SCRO,NA
2019,9,12,G1,1,PHAU,1,0.03,NA,Phragmites,australis,PHAU,NA
2019,9,12,G1,2,SPPA,1,0.375,NA,Spartina,patens,SPPA,NA
2019,9,12,G1,2,DISP,1,0.375,NA,Distichlis,spicata,DISP,NA
2019,9,12,G1,2,POHY,1,0.15,NA,Polygonum,hydropiperoides,POHY,NA
2019,9,12,G1,3,SPPA,1,0.875,NA,Spartina,patens,SPPA,NA
2019,9,12,G1,3,DISP,1,0.375,NA,Distichlis,spicata,DISP,NA
2019,9,12,G1,3,SOSE,1,0.15,NA,Solidago,sempervirens,SOSE,NA
2019,9,12,G1,3,AMCA,1,0.005,NA,Amaranthus,cannabinus,AMCA,NA
2019,9,12,G1,3,POHY,1,0.005,NA,Polygonum,hydropiperoides,POHY,NA
2019,9,12,G1,4,SPPA,1,0.625,NA,Spartina,patens,SPPA,NA
2019,9,12,G1,4,DISP,1,0.15,NA,Distichlis,spicata,DISP,NA
2019,9,12,G1,5,SPPA,1,0.875,NA,Spartina,patens,SPPA,NA
2019,9,12,G1,5,DISP,1,0.03,NA,Distichlis,spicata,DISP,NA
2019,9,12,G1,6,IVFR,1,0.15,NA,Iva,frutescens,IVFA,NA
2019,9,12,G1,6,SCAM,1,0.375,NA,Schoenoplectus,americanus,SCAM,NA
2019,9,12,G1,6,SPPA,1,0.875,NA,Spartina,patens,SPPA,NA
2019,9,12,G1,6,DISP,1,0.03,NA,Distichlis,spicata,DISP,NA
2019,9,12,G1,7,SCAM,1,0.15,NA,Schoenoplectus,americanus,SCAM,NA
2019,9,12,G1,7,AMCA,1,0.375,NA,Amaranthus,cannabinus,AMCA,NA
2019,9,12,G1,7,SPPA,1,0.15,NA,Spartina,patens,SPPA,NA
2019,9,12,G1,7,IVFR,1,0.625,NA,Iva,frutescens,IVFR,NA
2019,9,12,G1,7,POHY,1,0.375,NA,Polygonum,hydropiperoides,POHY,NA
2019,9,12,G1,7,ATPA,1,0.005,NA,Atriplex,patula,ATPA,NA
2019,9,12,G1,8,SCAM,1,0.625,NA,Schoenoplectus,americanus,SCAM,NA
2019,9,12,G1,8,AMCA,1,0.005,NA,Amaranthus,cannabinus,AMCA,NA
2019,9,12,G1,8,SYTE,1,0.03,NA,Symphyotrichum,tenuifolium,SYTE,NA
2019,9,12,G1,8,SPPA,1,0.375,NA,Spartina,patens,SPPA,NA
2019,9,12,G1,8,IVFR,1,0.625,NA,Iva,frutescens,IVFR,NA
2019,9,12,G1,8,POHY,1,0.03,NA,Polygonum,hydropiperoides,POHY,NA
2019,9,12,G1,8,DISP,1,0.15,NA,Distichlis,spicata,DISP,NA
2019,9,12,G1,8,PADI,1,0.375,NA,Panicum,dichotomoflorum,PADI,NA
2019,9,12,G1,9,SCAM,1,0.375,NA,Schoenoplectus,americanus,SCAM,NA
2019,9,12,G1,9,SYTE,1,0.03,NA,Symphyotrichum,tenuifolium,SYTE,NA
2019,9,12,G1,9,SPPA,1,0.875,NA,Spartina,patens,SPPA,NA
2019,9,12,G1,9,KOVI,1,0.005,NA,Kosteletzkya,virginica,KOVI,NA
2019,9,12,G1,9,POHY,1,0.005,NA,Polygonum,hydropiperoides,POHY,NA
2019,9,12,G1,9,DISP,1,0.15,NA,Distichlis,spicata,DISP,NA
2019,9,12,G1,9,SOSE,1,0.03,NA,Solidago,sempervirens,SOSE,NA
2019,9,12,G1,10,KOVI,1,0.875,NA,Kosteletzkya,virginica,KOVI,NA
2019,9,12,G1,10,SCRO,1,0.03,NA,Schoenoplectus,robustus,SCRO,NA
2019,9,12,G1,10,PHAU,1,0.03,NA,Phragmites,australis,PHAU,NA
2019,9,12,G1,10,SPCY,1,0.375,NA,Spartina,cynosuroides,SPCY,NA
2019,9,12,G1,11,SCAM,1,0.625,NA,Schoenoplectus,americanus,SCAM,NA
2019,9,12,G1,11,AMCA,1,0.375,NA,Amaranthus,cannabinus,AMCA,NA
2019,9,12,G1,11,SPPA,1,0.625,NA,Spartina,patens,SPPA,NA
2019,9,12,G1,11,KOVI,1,0.03,NA,Kosteletzkya,virginica,KOVI,NA
2019,9,12,G1,11,IVFR,1,0.15,NA,Iva,frutescens,IVFR,NA
2019,9,12,G1,11,SCRO,1,0.03,NA,Schoenoplectus,robustus,SCRO,NA
2019,9,12,G1,11,PHAU,1,0.03,NA,Phragmites,australis,PHAU,NA
2019,9,12,G1,12,SCAM,1,0.375,NA,Schoenoplectus,americanus,SCAM,NA
2019,9,12,G1,12,AMCA,1,0.375,NA,Amaranthus,cannabinus,AMCA,NA
2019,9,12,G1,12,SYTE,1,0.03,NA,Symphyotrichum,tenuifolium,SYTE,NA
2019,9,12,G1,12,SPPA,1,0.375,NA,Spartina,patens,SPPA,NA
2019,9,12,G1,12,KOVI,1,0.03,NA,Kosteletzkya,virginica,KOVI,NA
2019,9,12,G1,13,SPPA,1,0.875,NA,Spartina,patens,SPPA,NA
2019,9,12,G1,13,SCAM,1,0.375,NA,Schoenoplectus,americanus,SCAM,NA
2019,9,12,G1,13,DISP,1,0.03,NA,Distichlis,spicata,DISP,NA
2019,9,12,G1,13,AMCA,1,0.15,NA,Amaranthus,cannabinus,AMCA,NA
2019,9,12,G1,13,IVFR,1,0.15,NA,Iva,frutescens,IVFR,NA
2019,9,12,G1,13,PLOD,1,0.005,NA,Pluchea,odorata,PLOD,NA
2019,9,12,G1,14,SPPA,1,0.375,NA,Spartina,patens,SPPA,NA
2019,9,12,G1,14,SCAM,1,0.625,NA,Schoenoplectus,americanus,SCAM,NA
2019,9,12,G1,14,AMCA,1,0.375,NA,Amaranthus,cannabinus,AMCA,NA
2019,9,12,G1,14,ATPA,1,0.005,NA,Atriplex,patula,ATPA,NA
2019,9,12,G1,14,POHY,1,0.005,NA,Polygonum,hydropiperoides,POHY,NA
2019,9,12,G1,14,SYTE,1,0.15,NA,Symphyotrichum,tenuifolium,SYTE,NA
2019,9,12,G1,15,SCAM,1,0.875,NA,Schoenoplectus,americanus,SCAM,NA
2019,9,12,G1,15,KOVI,1,0.03,NA,Kosteletzkya,virginica,KOVI,NA
2019,9,12,G1,15,AMCA,1,0.375,NA,Amaranthus,cannabinus,AMCA,NA
2019,9,12,G1,15,ATPA,1,0.005,NA,Atriplex,patula,ATPA,NA
2019,9,12,G1,16,SPPA,1,0.625,NA,Spartina,patens,SPPA,NA
2019,9,12,G1,16,SCAM,1,0.625,NA,Schoenoplectus,americanus,SCAM,NA
2019,9,12,G1,16,KOVI,1,0.03,NA,Kosteletzkya,virginica,KOVI,NA
2019,9,12,G1,16,DISP,1,0.005,NA,Distichlis,spicata,DISP,NA
2019,9,12,G1,16,AMCA,1,0.15,NA,Amaranthus,cannabinus,AMCA,NA
2019,9,12,G1,17,SCAM,1,0.875,NA,Schoenoplectus,americanus,SCAM,NA
2019,9,12,G1,18,SPPA,1,0.005,NA,Spartina,patens,SPPA,NA
2019,9,12,G1,18,SCAM,1,0.625,NA,Schoenoplectus,americanus,SCAM,NA
2019,9,12,G1,19,SPPA,1,0.375,NA,Spartina,patens,SPPA,NA
2019,9,12,G1,19,DISP,1,0.005,NA,Distichlis,spicata,DISP,NA
2019,9,12,G1,19,AMCA,1,0.005,NA,Amaranthus,cannabinus,AMCA,NA
2019,9,12,G1,20,TYAN,1,0.375,NA,Typha,angustifolia,TYAN,NA
2019,9,12,G1,20,POHY,1,0.005,NA,Polygonum,hydropiperoides,POHY,NA
2019,9,12,G2,9,SYTE,1,0.005,NA,Symphyotrichum,tenuifolium,SYTE,NA
2019,9,12,G2,10,SCRO,1,0.03,NA,Schoenoplectus,robustus,SCRO,NA
2019,9,12,G2,10,PHAU,1,0.875,NA,Phragmites,australis,PHAU,NA
2019,9,12,G2,10,TYAN,1,0.03,NA,Typha,angustifolia,TYAN,NA
2019,9,12,G2,11,PHAU,1,0.625,NA,Phragmites,australis,PHAU,NA
2019,9,12,G3,1,PHAU,1,0.375,NA,Phragmites,australis,PHAU,NA
2019,9,12,G3,1,SPAL,1,0.15,NA,Spartina,alterniflora,SPAL,NA
2019,9,12,G3,2,PHAU,1,0.875,NA,Phragmites,australis,PHAU,NA
2019,9,12,G3,3,PADI,1,0.375,NA,Panicum,dichotomoflorum,PADI,NA
2019,9,12,G3,3,DISP,1,0.375,NA,Distichlis,spicata,DISP,NA
2019,9,12,G3,3,KOVI,1,0.375,NA,Kosteletzkya,virginica,KOVI,NA
2019,9,12,G3,3,SOSE,1,0.15,NA,Solidago,sempervirens,SOSE,NA
2019,9,12,G3,3,POHY,1,0.375,NA,Polygonum,hydropiperoides,POHY,NA
2019,9,12,G3,3,AMCA,1,0.03,NA,Amaranthus,cannabinus,AMCA,NA
2019,9,12,G3,3,SPPA,1,0.15,NA,Spartina,patens,SPPA,NA
2019,9,12,G3,3,IVFR,1,0.15,NA,Iva,frutescens,IVFR,NA
2019,9,12,G3,3,SPPA,1,0.15,NA,Spartina,patens,SPPA,NA
2019,9,12,G3,3,SYTE,1,0.03,NA,Symphyotrichum,tenuifolium,SYTE,NA
2019,9,12,G3,4,PADI,1,0.15,NA,Panicum,dichotomoflorum,PADI,NA
2019,9,12,G3,4,DISP,1,0.005,NA,Distichlis,spicata,DISP,NA
2019,9,12,G3,4,KOVI,1,0.03,NA,Kosteletzkya,virginica,KOVI,NA
2019,9,12,G3,4,SOSE,1,0.375,NA,Solidago,sempervirens,SOSE,NA
2019,9,12,G3,4,POHY,1,0.03,NA,Polygonum,hydropiperoides,POHY,NA
2019,9,12,G3,4,AMCA,1,0.005,NA,Amaranthus,cannabinus,AMCA,NA
2019,9,12,G3,4,SPPA,1,0.625,NA,Spartina,patens,SPPA,NA
2019,9,12,G3,4,IVFR,1,0.375,NA,Iva,frutescens,IVFR,NA
2019,9,12,G3,4,SPPA,1,0.625,NA,Spartina,patens,SPPA,NA
2019,9,12,G3,4,SYTE,1,0.03,NA,Symphyotrichum,tenuifolium,SYTE,NA
2019,9,12,G3,4,ATPA,1,0.005,NA,Atriplex,patula,ATPA,NA
2019,9,12,G3,5,PADI,1,0.03,NA,Panicum,dichotomoflorum,PADI,NA
2019,9,12,G3,5,SPCY,1,0.375,NA,Spartina,cynosuroides,SPCY,NA
2019,9,12,G3,5,KOVI,1,0.15,NA,Kosteletzkya,virginica,KOVI,NA
2019,9,12,G3,5,SOSE,1,0.15,NA,Solidago,sempervirens,SOSE,NA
2019,9,12,G3,5,POHY,1,0.15,NA,Polygonum,hydropiperoides,POHY,NA
2019,9,12,G3,5,AMCA,1,0.03,NA,Amaranthus,cannabinus,AMCA,NA
2019,9,12,G3,5,SPPA,1,0.875,NA,Spartina,patens,SPPA,NA
2019,9,12,G3,5,SYTE,1,0.03,NA,Symphyotrichum,tenuifolium,SYTE,NA
2019,9,12,G3,6,SPCY,1,0.875,NA,Spartina,cynosuroides,SPCY,NA
2019,9,12,G3,6,POHY,1,0.005,NA,Polygonum,hydropiperoides,POHY,NA
2019,9,13,G2,1,PHAU,1,0.375,NA,Phragmites,australis,PHAU,NA
2019,9,13,G2,1,KOVI,1,0.375,NA,Kosteletzkya,virginica,KOVI,NA
2019,9,13,G2,1,PLOD,1,0.005,NA,Pluchea,odorata,PLOD,NA
2019,9,13,G2,2,PHAU,1,0.875,NA,Phragmites,australis,PHAU,NA
2019,9,13,G2,2,SCRO,1,0.005,NA,Schoenoplectus,robustus,SCRO,NA
2019,9,13,G2,3,PHAU,1,0.875,NA,Phragmites,australis,PHAU,NA
2019,9,13,G2,3,SCRO,1,0.15,NA,Schoenoplectus,robustus,SCRO,NA
2019,9,13,G2,4,PHAU,1,0.875,NA,Phragmites,australis,PHAU,NA
2019,9,13,G2,5,PHAU,1,0.875,NA,Phragmites,australis,PHAU,NA
2019,9,13,G2,6,PHAU,1,0.625,NA,Phragmites,australis,PHAU,NA
2019,9,13,G2,6,SCRO,1,0.03,NA,Schoenoplectus,robustus,SCRO,NA
2019,9,13,G2,6,KOVI,1,0.375,NA,Kosteletzkya,virginica,KOVI,NA
2019,9,13,G2,6,SCAM,1,0.005,NA,Schoenoplectus,americanus,SCAM,NA
2019,9,13,G2,7,DISP,1,0.03,NA,Distichlis,spicata,DISP,NA
2019,9,13,G2,7,IVFR,1,0.375,NA,Iva,frutescens,IVFA,NA
2019,9,13,G2,7,SPPA,1,0.625,NA,Spartina,patens,SPPA,NA
2019,9,13,G2,7,SCAM,1,0.375,NA,Schoenoplectus,americanus,SCAM,NA
