year,month,day,transect,plot,species_code,family,genus,species,plant_count,area,duplicate_flag,high_abundance_method,plant_count_notes
2019,9,12,G3,5,SYTE,NA,Symphyotrichum,tenuifolium,3,1,NA,NA,NA
2019,9,12,G3,5,PADI,NA,Panicum,dichotomoflorum,3,1,NA,NA,NA
2019,9,12,G1,6,SCAM,NA,Schoenoplectus,americanus,111,1,NA,NA,NA
2019,9,12,G1,6,IVFR,NA,Iva,frutescens,1,1,NA,NA,NA
2019,9,12,G3,6,SPCY,NA,Spartina,cynosuroides,50,1,NA,NA,NA
2019,9,12,G3,6,POHY,NA,Polygonum,hydropiperoides,2,1,NA,NA,NA
2019,9,12,G1,7,ATPA,NA,Atriplex,patula,5,1,NA,NA,NA
2019,9,12,G1,7,AMCA,NA,Amaranthus,cannabinus,56,1,NA,NA,NA
2019,9,12,G1,7,SCAM,NA,Schoenoplectus,americanus,27,1,NA,NA,NA
2019,9,12,G1,7,POHY,NA,Polygonum,hydropiperoides,42,1,NA,NA,NA
2019,9,12,G1,7,IVFR,NA,Iva,frutescens,1,1,NA,NA,NA
2019,9,12,G1,8,SCAM,NA,Schoenoplectus,americanus,94,1,NA,NA,NA
2019,9,12,G1,8,PADI,NA,Panicum,dichotomoflorum,26,1,NA,NA,NA
2019,9,12,G1,8,POHY,NA,Polygonum,hydropiperoides,3,1,NA,NA,NA
2019,9,12,G1,8,SYTE,NA,Symphyotrichum,tenuifolium,3,1,NA,NA,NA
2019,9,12,G1,8,AMCA,NA,Amaranthus,cannabinus,1,1,NA,NA,NA
2019,9,12,G1,8,IVFR,NA,Iva,frutescens,2,1,NA,NA,NA
2019,9,12,G1,9,SOSE,NA,Solidago,sempervirens,2,1,NA,NA,NA
2019,9,12,G1,9,POHY,NA,Polygonum,hydropiperoides,2,1,NA,NA,NA
2019,9,12,G1,9,SCAM,NA,Schoenoplectus,americanus,102,1,NA,NA,NA
2019,9,12,G1,9,SYTE,NA,Symphyotrichum,tenuifolium,3,1,NA,NA,NA
2019,9,12,G1,9,KOVI,NA,Kosteletzkya,virginica,1,1,NA,NA,NA
2019,9,13,G2,1,KOVI,NA,Kosteletzkya,virginica,10,1,NA,NA,NA
2019,9,13,G2,1,PLOD,NA,Pluchea,odorata,1,1,NA,NA,NA
2019,9,13,G2,1,PHAU,NA,Phragmites,australis,35,1,NA,NA,NA
2019,9,13,G2,10,TYAN,NA,Typha,angustifolia,2,1,NA,NA,NA
2019,9,13,G2,10,SCRO,NA,Schoenoplectus,robustus,2,1,NA,NA,NA
2019,9,13,G2,10,PHAU,NA,Phragmites,australis,89,1,NA,NA,NA
2019,9,13,G2,11,PHAU,NA,Phragmites,australis,48,1,NA,NA,NA
2019,9,13,G2,2,SCRO,NA,Schoenoplectus,robustus,1,1,NA,NA,NA
2019,9,13,G2,2,PHAU,NA,Phragmites,australis,76,1,NA,NA,NA
2019,9,13,G2,3,SCRO,NA,Schoenoplectus,robustus,6,1,NA,NA,NA
2019,9,13,G2,3,PHAU,NA,Phragmites,australis,59,1,NA,NA,NA
2019,9,13,G2,4,PHAU,NA,Phragmites,australis,76,1,NA,NA,NA
2019,9,13,G2,5,PHAU,NA,Phragmites,australis,71,1,NA,NA,NA
2019,9,13,G2,6,KOVI,NA,Kosteletzkya,virginica,5,1,NA,NA,NA
2019,9,13,G2,6,SCRO,NA,Schoenoplectus,robustus,9,1,NA,NA,NA
2019,9,13,G2,6,SCAM,NA,Schoenoplectus,americanus,1,1,NA,NA,NA
2019,9,13,G2,6,PHAU,NA,Phragmites,australis,65,1,NA,NA,NA
2019,9,13,G2,7,SCAM,NA,Schoenoplectus,americanus,139,1,NA,NA,NA
2019,9,13,G2,7,IVFR,NA,Iva,frutescens,2,1,NA,NA,NA
2019,9,13,G2,8,SCAM,NA,Schoenoplectus,americanus,83,1,NA,NA,NA
2019,9,13,G2,8,SOSE,NA,Solidago,sempervirens,2,1,NA,NA,NA
2019,9,13,G2,8,IVFR,NA,Iva,frutescens,2,1,NA,NA,NA
2019,9,13,G2,9,SOSE,NA,Solidago,sempervirens,4,1,NA,NA,NA
2019,9,13,G2,9,SCAM,NA,Schoenoplectus,americanus,71,1,NA,NA,NA
2019,9,13,G2,9,SCRO,NA,Schoenoplectus,robustus,1,1,NA,NA,NA
2019,9,13,G2,9,SYTE,NA,Symphyotrichum,tenuifolium,1,1,NA,NA,NA
2019,9,26,R2,1,PHAU,NA,Phragmites,australis,70,1,NA,NA,NA
2019,9,26,R3,1,SCRO,NA,Schoenoplectus,robustus,1,1,NA,NA,NA
2019,9,26,R3,1,PADI,NA,Panicum,dichotomoflorum,12,1,NA,NA,NA
2019,9,26,R3,1,SPAL,NA,Spartina,alterniflora,14,1,NA,NA,NA
2019,9,26,R3,1,PHAU,NA,Phragmites,australis,31,1,NA,NA,NA
2019,9,26,R2,2,SPAL,NA,Spartina,alterniflora,1,1,NA,NA,NA
2019,9,26,R2,2,PHAU,NA,Phragmites,australis,53,1,NA,NA,NA
2019,9,26,R3,2,KOVI,NA,Kosteletzkya,virginica,18,1,NA,NA,NA
2019,9,26,R3,2,SCRO,NA,Schoenoplectus,robustus,12,1,NA,NA,NA
2019,9,26,R3,2,PHAU,NA,Phragmites,australis,20,1,NA,NA,NA
2019,9,26,R2,3,SPAL,NA,Spartina,alterniflora,15,1,NA,NA,NA
2019,9,26,R2,3,PHAU,NA,Phragmites,australis,65,1,NA,NA,NA
2019,9,26,R3,3,SCRO,NA,Schoenoplectus,robustus,9,1,NA,NA,NA
2019,9,26,R3,3,KOVI,NA,Kosteletzkya,virginica,4,1,NA,NA,NA
2019,9,26,R3,3,PHAU,NA,Phragmites,australis,28,1,NA,NA,NA
2019,9,26,R2,4,PHAU,NA,Phragmites,australis,128,1,NA,NA,NA
2019,9,26,R3,4,KOVI,NA,Kosteletzkya,virginica,2,1,NA,NA,NA
2019,9,26,R3,4,PHAU,NA,Phragmites,australis,68,1,NA,NA,NA
2019,9,26,R2,5,KOVI,NA,Kosteletzkya,virginica,3,1,NA,NA,NA
2019,9,26,R2,5,PHAU,NA,Phragmites,australis,51,1,NA,NA,NA
2019,9,26,R3,5,POHY,NA,Polygonum,hydropiperoides,5,1,NA,NA,NA
2019,9,26,R3,5,SCRO,NA,Schoenoplectus,robustus,2,1,NA,NA,NA
2019,9,26,R3,5,KOVI,NA,Kosteletzkya,virginica,5,1,NA,NA,NA
2019,9,26,R3,5,SCAM,NA,Schoenoplectus,americanus,5,1,NA,NA,NA
2019,9,26,R3,5,PHAU,NA,Phragmites,australis,24,1,NA,NA,NA
2020,10,1,S1,1,LOJA,NA,Lonicera,japonica,1,1,NA,NA,NA
2020,10,1,S1,1,SMRO,NA,Smilax,rotundifolia,3,1,NA,NA,NA
2020,10,1,S1,1,VISPP,NA,Vitis,sp.,1,1,NA,NA,NA
2020,10,1,S1,1,Hedera helix,NA,Hedera,helix,1,1,NA,NA,NA
2020,10,1,S1,1,ILSPP,NA,Ilex,sp.,6,1,NA,NA,NA
2020,10,1,S1,1,Parthenocissus quinquefolia,NA,Parthenocissus,quinquefolia,1,1,NA,NA,NA
2020,10,1,S1,1,BAHA,NA,Baccharis,halimifolia,1,1,NA,NA,NA
2020,10,1,S1,1,TORA,NA,Toxicodendron,radicans,1,1,NA,NA,NA
2020,10,1,S1,1,SOSE,NA,Solidago,sempervirens,4,1,NA,NA,NA
2020,10,1,S1,1,MOCE,NA,Morella,cerifera,2,1,NA,NA,NA
2020,10,1,S2,1,KOVI,NA,Kosteletzkya,virginica,1,1,NA,NA,NA
2020,10,1,S2,1,POHY,NA,Polygonum,hydropiperoides,1,1,NA,NA,NA
2020,10,1,S2,1,IVFR,NA,Iva,frutescens,4,1,NA,NA,"2 seedlings - 4.0 mm at base, .8mm at base"
2020,10,1,S1,2,SPCY,NA,Spartina,cynosuroides,53,1,NA,NA,NA
2020,10,1,S1,2,SOSE,NA,Solidago,sempervirens,6,1,NA,NA,NA
2020,10,1,S2,2,SCRO,NA,Schoenoplectus,robustus,5,1,NA,NA,NA
2020,10,1,S2,2,SOSE,NA,Solidago,sempervirens,3,1,NA,NA,NA
2020,10,1,S2,2,SYLA,NA,Symphyotrichum,lanceolatum,2,1,NA,NA,NA
2020,10,1,S2,2,SCAM,NA,Schoenoplectus,americanus,4,1,NA,NA,NA
2020,10,1,S2,2,IVFR,NA,Iva,frutescens,3,1,NA,NA,NA
2020,10,1,S1,3,SYLA,NA,Symphyotrichum,lanceolatum,17,1,NA,NA,NA
2020,10,1,S1,3,IVFR,NA,Iva,frutescens,3,1,NA,NA,NA
2020,10,1,S2,3,SCAM,NA,Schoenoplectus,americanus,75,1,NA,NA,NA
2020,10,1,S2,3,SYTE,NA,Symphyotrichum,tenuifolium,1,1,NA,NA,NA
2020,10,1,S2,3,ATPA,NA,Atriplex,patula,1,1,NA,NA,NA
2020,10,1,S2,3,PLOD,NA,Pluchea,odorata,3,1,NA,NA,NA
2020,10,1,S2,3,AMCA,NA,Amaranthus,cannabinus,1,1,NA,NA,NA
2020,10,1,S2,3,IVFR,NA,Iva,frutescens,1,1,NA,NA,NA
2020,10,1,S1,4,SYLA,NA,Symphyotrichum,lanceolatum,14,1,NA,NA,NA
2020,10,1,S1,4,IVFR,NA,Iva,frutescens,1,1,NA,NA,NA
2020,10,1,S2,4,SCAM,NA,Schoenoplectus,americanus,146,1,NA,NA,NA
2020,10,1,S2,4,SOSE,NA,Solidago,sempervirens,11,1,NA,NA,NA
2020,10,1,S2,4,IVFR,NA,Iva,frutescens,2,1,NA,NA,NA
2020,10,1,S1,5,PHAU,NA,Phragmites,australis,42,1,NA,NA,NA
2020,10,1,S1,5,JUEF,NA,Juncus,effusus,1,1,NA,NA,NA
2020,10,1,S1,5,IVFR,NA,Iva,frutescens,1,1,NA,NA,NA
2020,10,1,S1,5,BAHA,NA,Baccharis,halimifolia,1,1,NA,NA,NA
2020,10,1,S2,5,SCAM,NA,Schoenoplectus,americanus,177,1,NA,NA,NA
2020,10,1,S2,5,IVFR,NA,Iva,frutescens,2,1,NA,NA,NA
2020,10,1,S1,6,PHAU,NA,Phragmites,australis,8,1,NA,NA,NA
2020,10,1,S2,6,SCAM,NA,Schoenoplectus,americanus,6,1,NA,NA,NA
2020,10,1,S2,6,TYAN,NA,Typha,angustifolia,6,1,NA,NA,NA
2020,10,1,S2,6,SCRO,NA,Schoenoplectus,robustus,2,1,NA,NA,NA
2020,10,1,S2,6,SPAL,NA,Spartina,alterniflora,8,1,NA,NA,NA
2020,10,7,R1,1,SYTE,NA,Symphyotrichum,tenuifolium,3,1,NA,NA,NA
2020,10,7,R1,1,PLOD,NA,Pluchea,odorata,1,1,NA,NA,NA
2020,10,7,R1,1,SCRO,NA,Schoenoplectus,robustus,11,1,NA,NA,NA
2020,10,7,R1,1,SPAL,NA,Spartina,alterniflora,61,1,NA,NA,NA
2020,10,7,R2,1,PHAU,NA,Phragmites,australis,39,1,NA,NA,NA
2020,10,7,R3,1,SPAL,NA,Spartina,alterniflora,30,1,NA,NA,NA
2020,10,7,R3,1,PHAU,NA,Phragmites,australis,49,1,NA,NA,NA
2020,10,7,S3,1,SPCY,NA,Spartina,cynosuroides,11,1,NA,NA,NA
2020,10,7,S3,1,SPAL,NA,Spartina,alterniflora,33,1,NA,NA,NA
2020,10,7,S3,1,SCRO,NA,Schoenoplectus,robustus,7,1,NA,NA,NA
2020,10,7,S3,1,IVFR,NA,Iva,frutescens,2,1,NA,NA,NA
2020,10,7,R1,2,SYTE,NA,Symphyotrichum,tenuifolium,2,1,NA,NA,NA
2020,10,7,R1,2,SPAL,NA,Spartina,alterniflora,29,1,NA,NA,NA
2020,10,7,R1,2,SCRO,NA,Schoenoplectus,robustus,97,1,NA,NA,NA
2020,10,7,R1,2,PLOD,NA,Pluchea,odorata,3,1,NA,NA,NA
2020,10,7,R1,2,TYAN,NA,Typha,angustifolia,2,1,NA,NA,NA
2020,10,7,R2,2,PHAU,NA,Phragmites,australis,70,1,NA,NA,NA
2020,10,7,R3,2,PHAU,NA,Phragmites,australis,40,1,NA,NA,NA
2020,10,7,S3,2,SPAL,NA,Spartina,alterniflora,27,1,NA,NA,NA
2020,10,7,S3,2,SCAM,NA,Schoenoplectus,americanus,34,1,NA,NA,NA
2020,10,7,S3,2,SYTE,NA,Symphyotrichum,tenuifolium,10,1,NA,NA,NA
2020,10,7,S3,2,IVFR,NA,Iva,frutescens,3,1,NA,NA,NA
2020,10,7,R1,3,PHAU,NA,Phragmites,australis,11,1,NA,NA,NA
2020,10,7,R1,3,TYAN,NA,Typha,angustifolia,4,1,NA,NA,NA
2020,10,7,R1,3,SCAM,NA,Schoenoplectus,americanus,6,1,NA,NA,NA
2020,10,7,R1,3,SPAL,NA,Spartina,alterniflora,4,1,NA,NA,NA
2020,10,7,R1,3,SCRO,NA,Schoenoplectus,robustus,12,1,NA,NA,NA
2020,10,7,R2,3,SPAL,NA,Spartina,alterniflora,32,1,NA,NA,NA
2020,10,7,R2,3,PHAU,NA,Phragmites,australis,88,1,NA,NA,NA
2020,10,7,R3,3,KOVI,NA,Kosteletzkya,virginica,2,1,NA,NA,NA
2020,10,7,R3,3,SCRO,NA,Schoenoplectus,robustus,4,1,NA,NA,NA
2020,10,7,R3,3,SYTE,NA,Symphyotrichum,tenuifolium,1,1,NA,NA,NA
2020,10,7,R3,3,PHAU,NA,Phragmites,australis,66,1,NA,NA,NA
2020,10,7,S3,3,SCAM,NA,Schoenoplectus,americanus,17,1,NA,NA,NA
2020,10,7,S3,3,SCRO,NA,Schoenoplectus,robustus,6,1,NA,NA,NA
2020,10,7,S3,3,SYTE,NA,Symphyotrichum,tenuifolium,8,1,NA,NA,NA
2020,10,7,S3,3,SOSE,NA,Solidago,sempervirens,13,1,NA,NA,NA
2020,10,7,S3,3,ATPA,NA,Atriplex,patula,1,1,NA,NA,NA
2020,10,7,S3,3,IVFR,NA,Iva,frutescens,3,1,NA,NA,NA
2020,10,7,R1,4,PHAU,NA,Phragmites,australis,1,1,NA,NA,NA
2020,10,7,R1,4,SCAM,NA,Schoenoplectus,americanus,4,1,NA,NA,NA
2020,10,7,R1,4,TYAN,NA,Typha,angustifolia,8,1,NA,NA,NA
2020,10,7,R1,4,SPAL,NA,Spartina,alterniflora,9,1,NA,NA,NA
2020,10,7,R1,4,SCRO,NA,Schoenoplectus,robustus,24,1,NA,NA,NA
2020,10,7,R1,4,IVFR,NA,Iva,frutescens,2,1,NA,NA,NA
2020,10,7,R2,4,PHAU,NA,Phragmites,australis,72,1,NA,NA,NA
2020,10,7,R3,4,SCRO,NA,Schoenoplectus,robustus,1,1,NA,NA,NA
2020,10,7,R3,4,PHAU,NA,Phragmites,australis,76,1,NA,NA,NA
2020,10,7,S3,4,SPAL,NA,Spartina,alterniflora,5,1,NA,NA,NA
2020,10,7,S3,4,SCAM,NA,Schoenoplectus,americanus,34,1,NA,NA,NA
2020,10,7,S3,4,SCRO,NA,Schoenoplectus,robustus,12,1,NA,NA,NA
2020,10,7,S3,4,IVFR,NA,Iva,frutescens,2,1,NA,NA,NA
2020,10,7,R1,5,HIMO,NA,Hibiscus,moscheutos,4,1,NA,NA,NA
2020,10,7,R1,5,PEVI,NA,Peltandra,virginica,10,1,NA,NA,NA
2020,10,7,R2,5,KOVI,NA,Kosteletzkya,virginica,2,1,NA,NA,NA
2020,10,7,R2,5,PHAU,NA,Phragmites,australis,69,1,NA,NA,NA
2020,10,7,R3,5,KOVI,NA,Kosteletzkya,virginica,1,1,NA,NA,NA
2020,10,7,R3,5,SCRO,NA,Schoenoplectus,robustus,2,1,NA,NA,NA
2020,10,7,S3,5,SCAM,NA,Schoenoplectus,americanus,15,1,NA,NA,NA
2020,10,7,S3,5,SYTE,NA,Symphyotrichum,tenuifolium,2,1,NA,NA,NA
2020,9,23,G1,1,SPAL,NA,Spartina,alterniflora,9,1,NA,NA,NA
2020,9,23,G1,1,SPCY,NA,Spartina,cynosuroides,49,1,NA,NA,NA
2020,9,23,G1,1,ATPA,NA,Atriplex,patula,2,1,NA,NA,NA
2020,9,23,G1,1,PHAU,NA,Phragmites,australis,17,1,NA,NA,NA
2020,9,23,G1,10,KOVI,NA,Kosteletzkya,virginica,13,1,NA,NA,NA
2020,9,23,G1,10,SYTE,NA,Symphyotrichum,tenuifolium,7,1,NA,NA,NA
2020,9,23,G1,10,SPCY,NA,Spartina,cynosuroides,64,1,NA,NA,NA
2020,9,23,G1,10,PHAU,NA,Phragmites,australis,11,1,NA,NA,NA
2020,9,23,G1,11,PHAU,NA,Phragmites,australis,20,1,NA,NA,NA
2020,9,23,G1,11,SCAM,NA,Schoenoplectus,americanus,119,1,NA,NA,NA
2020,9,23,G1,11,KOVI,NA,Kosteletzkya,virginica,3,1,NA,NA,NA
2020,9,23,G1,11,PLOD,NA,Pluchea,odorata,2,1,NA,NA,NA
2020,9,23,G1,12,KOVI,NA,Kosteletzkya,virginica,3,1,NA,NA,NA
2020,9,23,G1,12,SYTE,NA,Symphyotrichum,tenuifolium,10,1,NA,NA,NA
2020,9,23,G1,12,ATPA,NA,Atriplex,patula,1,1,NA,NA,NA
2020,9,23,G1,12,AMCA,NA,Amaranthus,cannabinus,3,1,NA,NA,NA
2020,9,23,G2,12,SCAM,NA,Schoenoplectus,americanus,109,1,NA,NA,NA
2020,9,23,G1,13,SCAM,NA,Schoenoplectus,americanus,106,1,NA,NA,NA
2020,9,23,G1,13,SYTE,NA,Symphyotrichum,tenuifolium,1,1,NA,NA,NA
2020,9,23,G1,13,AMCA,NA,Amaranthus,cannabinus,1,1,NA,NA,NA
2020,9,23,G1,13,IVFR,NA,Iva,frutescens,1,1,NA,NA,NA
2020,9,23,G1,14,SCAM,NA,Schoenoplectus,americanus,222,1,NA,NA,NA
2020,9,23,G1,15,SCAM,NA,Schoenoplectus,americanus,409,1,NA,NA,NA
2020,9,23,G1,15,KOVI,NA,Kosteletzkya,virginica,3,1,NA,NA,NA
2020,9,23,G1,15,SYTE,NA,Symphyotrichum,tenuifolium,1,1,NA,NA,NA
2020,9,23,G1,15,AMCA,NA,Amaranthus,cannabinus,7,1,NA,NA,NA
2020,9,23,G1,15,ATPA,NA,Atriplex,patula,1,1,NA,NA,NA
2020,9,23,G1,16,SCAM,NA,Schoenoplectus,americanus,319,1,NA,NA,NA
2020,9,23,G1,16,AMCA,NA,Amaranthus,cannabinus,1,1,NA,NA,NA
2020,9,23,G1,16,KOVI,NA,Kosteletzkya,virginica,2,1,NA,NA,NA
2020,9,23,G1,17,SCAM,NA,Schoenoplectus,americanus,241,1,NA,NA,NA
2020,9,23,G1,18,SCAM,NA,Schoenoplectus,americanus,187,1,NA,NA,NA
2020,9,23,G1,18,JUEF,NA,Juncus,effusus,1,1,NA,NA,NA
2020,9,23,G1,19,SCAM,NA,Schoenoplectus,americanus,170,1,NA,NA,NA
2020,9,23,G1,19,AMCA,NA,Amaranthus,cannabinus,1,1,NA,NA,NA
2020,9,23,G1,2,SCRO,NA,Schoenoplectus,robustus,3,1,NA,NA,NA
2020,9,23,G1,2,SCAM,NA,Schoenoplectus,americanus,33,1,NA,NA,NA
2020,9,23,G1,2,IVFR,NA,Iva,frutescens,3,1,NA,NA,NA
2020,9,23,G1,20,TYAN,NA,Typha,angustifolia,26,1,NA,NA,NA
2020,9,23,G1,3,SOSE,NA,Solidago,sempervirens,5,1,NA,NA,NA
2020,9,23,G1,4,IVFR,NA,Iva,frutescens,5,1,NA,NA,NA
2020,9,23,G1,6,SCAM,NA,Schoenoplectus,americanus,224,1,NA,NA,NA
2020,9,23,G1,6,IVFR,NA,Iva,frutescens,1,1,NA,NA,NA
2020,9,23,G1,7,SCAM,NA,Schoenoplectus,americanus,75,1,NA,NA,NA
2020,9,23,G1,7,SYTE,NA,Symphyotrichum,tenuifolium,1,1,NA,NA,NA
2020,9,23,G1,7,AMCA,NA,Amaranthus,cannabinus,3,1,NA,NA,NA
2020,9,23,G1,7,KOVI,NA,Kosteletzkya,virginica,1,1,NA,NA,NA
2020,9,23,G1,7,IVFR,NA,Iva,frutescens,1,1,NA,NA,NA
2020,9,23,G1,8,SCAM,NA,Schoenoplectus,americanus,133,1,NA,NA,NA
2020,9,23,G1,8,PADI,NA,Panicum,dichotomoflorum,10,1,NA,NA,NA
2020,9,23,G1,8,PLOD,NA,Pluchea,odorata,1,1,NA,NA,NA
2020,9,23,G1,8,IVFR,NA,Iva,frutescens,1,1,NA,NA,NA
2020,9,23,G1,9,SCAM,NA,Schoenoplectus,americanus,125,1,NA,NA,NA
2020,9,23,G1,9,SOSE,NA,Solidago,sempervirens,6,1,NA,NA,NA
2020,9,25,G2,1,KOVI,NA,Kosteletzkya,virginica,4,1,NA,NA,NA
2020,9,25,G3,1,SPAL,NA,Spartina,alterniflora,7,1,NA,NA,NA
2020,9,25,G3,1,PHAU,NA,Phragmites,australis,129,1,NA,NA,NA
2020,9,25,G2,10,TYAN,NA,Typha,angustifolia,2,1,NA,NA,NA
2020,9,25,G2,10,PHAU,NA,Phragmites,australis,73,1,NA,NA,NA
2020,9,25,G2,11,PHAU,NA,Phragmites,australis,37,1,NA,NA,NA
2020,9,25,G2,2,PHAU,NA,Phragmites,australis,84,1,NA,NA,NA
2020,9,25,G3,2,SPCY,NA,Spartina,cynosuroides,1,1,NA,NA,NA
2020,9,25,G3,2,KOVI,NA,Kosteletzkya,virginica,2,1,NA,NA,NA
2020,9,25,G3,2,PHAU,NA,Phragmites,australis,106,1,NA,NA,NA
2020,9,25,G2,3,SCAM,NA,Schoenoplectus,americanus,2,1,NA,NA,NA
2020,9,25,G2,3,PHAU,NA,Phragmites,australis,121,1,NA,NA,NA
2020,9,25,G3,3,KOVI,NA,Kosteletzkya,virginica,8,1,NA,NA,NA
2020,9,25,G3,3,SOSE,NA,Solidago,sempervirens,11,1,NA,NA,NA
2020,9,25,G3,3,SAVAP,NA,Samolus,valerandi,1,1,NA,NA,NA
2020,9,25,G3,3,SYTE,NA,Symphyotrichum,tenuifolium,1,1,NA,NA,NA
2020,9,25,G3,3,PHAU,NA,Phragmites,australis,6,1,NA,NA,NA
2020,9,25,G1,4,IVFR,NA,Iva,frutescens,3,1,NA,NA,NA
2020,9,25,G2,4,PHAU,NA,Phragmites,australis,62,1,NA,NA,NA
2020,9,25,G3,4,SOSE,NA,Solidago,sempervirens,5,1,NA,NA,NA
2020,9,25,G3,4,PADI,NA,Panicum,dichotomoflorum,2,1,NA,NA,NA
2020,9,25,G3,4,ATPA,NA,Atriplex,patula,1,1,NA,NA,NA
2020,9,25,G2,5,PHAU,NA,Phragmites,australis,122,1,NA,NA,NA
2020,9,25,G3,5,KOVI,NA,Kosteletzkya,virginica,2,1,NA,NA,NA
2020,9,25,G3,5,SPCY,NA,Spartina,cynosuroides,7,1,NA,NA,NA
2020,9,25,G3,5,SYTE,NA,Symphyotrichum,tenuifolium,1,1,NA,NA,NA
2020,9,25,G3,5,AMCA,NA,Amaranthus,cannabinus,3,1,NA,NA,NA
2020,9,25,G3,5,SOSE,NA,Solidago,sempervirens,4,1,NA,NA,NA
2020,9,25,G3,5,PHAU,NA,Phragmites,australis,4,1,NA,NA,NA
2020,9,25,G2,6,SCRO,NA,Schoenoplectus,robustus,6,1,NA,NA,NA
2020,9,25,G2,6,KOVI,NA,Kosteletzkya,virginica,6,1,NA,NA,NA
2020,9,25,G2,6,PHAU,NA,Phragmites,australis,60,1,NA,NA,NA
2020,9,25,G2,6,IVFR,NA,Iva,frutescens,1,1,NA,NA,NA
2020,9,25,G3,6,SPCY,NA,Spartina,cynosuroides,43,1,NA,NA,NA
2020,9,25,G2,7,SCAM,NA,Schoenoplectus,americanus,187,1,NA,NA,NA
2020,9,25,G2,7,PHAU,NA,Phragmites,australis,2,1,NA,NA,NA
2020,9,25,G2,7,IVFR,NA,Iva,frutescens,2,1,NA,NA,NA
2020,9,25,G1,8,IVFR,NA,Iva,frutescens,1,1,NA,NA,NA
2020,9,25,G2,8,SOSE,NA,Solidago,sempervirens,2,1,NA,NA,NA
2020,9,25,G2,8,SCAM,NA,Schoenoplectus,americanus,148,1,NA,NA,NA
2020,9,25,G2,8,IVFR,NA,Iva,frutescens,1,1,NA,NA,NA
2020,9,25,G2,9,SCAM,NA,Schoenoplectus,americanus,100,1,NA,NA,NA
2020,9,25,G2,9,SYTE,NA,Symphyotrichum,tenuifolium,1,1,NA,NA,NA
2020,9,25,G2,9,SOSE,NA,Solidago,sempervirens,3,1,NA,NA,NA
2021,10,1,R1,1,SYSU,NA,Symphyotrichum,subulatum,2,1,NA,NA,NA
2021,10,1,R1,1,SCRO,NA,Schoenoplectus,robustus,9,1,NA,NA,NA
2021,10,1,R1,1,SPPA,NA,Spartina,patens,78,1,NA,NA,NA
2021,10,1,R1,1,AMCA,NA,Amaranthus,cannabinus,1,1,NA,NA,NA
2021,10,1,R2,1,PHAU,NA,Phragmites,australis,53,1,NA,NA,NA
2021,10,1,S2,1,SCRO,NA,Schoenoplectus,robustus,4,1,NA,NA,NA
2021,10,1,S2,1,SPAL,NA,Spartina,alterniflora,34,1,NA,NA,NA
2021,10,1,S2,1,SPCY,NA,Spartina,cynosuroides,4,1,NA,NA,NA
2021,10,1,S2,1,ATPA,NA,Atriplex,patula,4,1,NA,NA,NA
2021,10,1,S2,1,KOVI,NA,Kosteletzkya,virginica,1,1,NA,NA,NA
2021,10,1,S2,1,PLOD,NA,Pluchea,odorata,3,1,NA,NA,NA
2021,10,1,S2,1,SOSE,NA,Solidago,sempervirens,2,1,NA,NA,NA
2021,10,1,S2,1,SPPA,NA,Spartina,patens,2,1,NA,NA,NA
2021,10,1,S2,1,IVFR,NA,Iva,frutescens,2,1,NA,NA,NA
2021,10,1,S3,1,IVFR,NA,Iva,frutescens,3,1,NA,NA,NA
2021,10,1,R1,2,SPAL,NA,Spartina,alterniflora,28,1,NA,NA,NA
2021,10,1,R1,2,SYSU,NA,Symphyotrichum,subulatum,5,1,NA,NA,NA
2021,10,1,R1,2,SCRO,NA,Schoenoplectus,robustus,42,1,NA,NA,NA
2021,10,1,R1,2,TYAN,NA,Typha,angustifolia,3,1,NA,NA,NA
2021,10,1,R2,2,PHAU,NA,Phragmites,australis,68,1,NA,NA,NA
2021,10,1,R2,2,IVFR,NA,Iva,frutescens,1,1,NA,NA,NA
2021,10,1,R3,2,PHAU,NA,Phragmites,australis,30,1,NA,NA,NA
2021,10,1,R3,2,HIMO,NA,Hibiscus,moscheutos,7,1,NA,NA,NA
2021,10,1,R3,2,SCRO,NA,Schoenoplectus,robustus,1,1,NA,NA,NA
2021,10,1,R3,2,IVFR,NA,Iva,frutescens,1,1,NA,NA,NA
2021,10,1,S1,2,DISP,NA,Distichlis,spicata,1,1,NA,NA,NA
2021,10,1,S2,2,SCRO,NA,Schoenoplectus,robustus,8,1,NA,NA,NA
2021,10,1,S2,2,SOSE,NA,Solidago,sempervirens,22,1,NA,NA,NA
2021,10,1,S2,2,SYSU,NA,Symphyotrichum,subulatum,9,1,NA,NA,NA
2021,10,1,S2,2,SCAM,NA,Schoenoplectus,americanus,12,1,NA,NA,NA
2021,10,1,S2,2,SPAL,NA,Spartina,alterniflora,12,1,NA,NA,NA
2021,10,1,S2,2,AMCA,NA,Amaranthus,cannabinus,1,1,NA,NA,NA
2021,10,1,S2,2,IVFR,NA,Iva,frutescens,3,1,NA,NA,NA
2021,10,1,S3,2,IVFR,NA,Iva,frutescens,2,1,NA,NA,NA
2021,10,1,S3,2,IVFR,NA,Iva,frutescens,4,1,NA,NA,NA
2021,10,1,R1,3,PHAU,NA,Phragmites,australis,6,1,NA,NA,NA
2021,10,1,R1,3,SCRO,NA,Schoenoplectus,robustus,21,1,NA,NA,NA
